name,move,level_learned_at,power,damage_class,type
hitmonlee,skull-bash,0.0,130.0,physical,normal
hitmonchan,skull-bash,0.0,130.0,physical,normal
rhydon,skull-bash,0.0,130.0,physical,normal
chansey,skull-bash,0.0,130.0,physical,normal
seadra,skull-bash,0.0,130.0,physical,normal
seaking,skull-bash,0.0,130.0,physical,normal
starmie,skull-bash,0.0,130.0,physical,normal
mr-mime,skull-bash,0.0,130.0,physical,normal
jynx,skull-bash,0.0,130.0,physical,normal
electabuzz,skull-bash,0.0,130.0,physical,normal
magmar,skull-bash,0.0,130.0,physical,normal
gyarados,skull-bash,0.0,130.0,physical,normal
vaporeon,skull-bash,0.0,130.0,physical,normal
jolteon,skull-bash,0.0,130.0,physical,normal
flareon,skull-bash,0.0,130.0,physical,normal
omastar,skull-bash,0.0,130.0,physical,normal
kabutops,skull-bash,0.0,130.0,physical,normal
snorlax,skull-bash,0.0,130.0,physical,normal
dragonair,skull-bash,0.0,130.0,physical,normal
dragonite,skull-bash,0.0,130.0,physical,normal
mew,skull-bash,0.0,130.0,physical,normal
omanyte,spike-cannon,46.0,20.0,physical,normal
cloyster,spike-cannon,50.0,20.0,physical,normal
omastar,spike-cannon,44.0,20.0,physical,normal
tentacool,constrict,27.0,10.0,physical,normal
tentacruel,constrict,27.0,10.0,physical,normal
tangela,constrict,1.0,10.0,physical,normal
omanyte,constrict,1.0,10.0,physical,normal
omastar,constrict,1.0,10.0,physical,normal
bulbasaur,amnesia,0.0,,status,psychic
sandshrew,amnesia,0.0,,status,psychic
nidoran-m,amnesia,0.0,,status,psychic
meowth,amnesia,0.0,,status,psychic
psyduck,amnesia,44.0,,status,psychic
poliwag,amnesia,38.0,,status,psychic
venusaur,amnesia,1.0,,status,psychic
sandslash,amnesia,0.0,,status,psychic
nidorino,amnesia,0.0,,status,psychic
nidoking,amnesia,0.0,,status,psychic
clefairy,amnesia,16.0,,status,psychic
clefable,amnesia,0.0,,status,psychic
jigglypuff,amnesia,0.0,,status,psychic
wigglytuff,amnesia,0.0,,status,psychic
persian,amnesia,1.0,,status,psychic
golduck,amnesia,50.0,,status,psychic
poliwhirl,amnesia,41.0,,status,psychic
poliwrath,amnesia,0.0,,status,psychic
slowpoke,amnesia,40.0,,status,psychic
krabby,amnesia,0.0,,status,psychic
lickitung,amnesia,0.0,,status,psychic
tangela,amnesia,0.0,,status,psychic
mewtwo,amnesia,81.0,,status,psychic
slowbro,amnesia,44.0,,status,psychic
kingler,amnesia,1.0,,status,psychic
snorlax,amnesia,1.0,,status,psychic
mew,amnesia,60.0,,status,psychic
ivysaur,amnesia,0.0,,status,psychic
kadabra,kinesis,1.0,,status,psychic
alakazam,kinesis,1.0,,status,psychic
clefairy,soft-boiled,0.0,,status,normal
clefable,soft-boiled,0.0,,status,normal
chansey,soft-boiled,0.0,,status,normal
mew,soft-boiled,0.0,,status,normal
hitmonlee,high-jump-kick,48.0,130.0,physical,fighting
hitmonchan,high-jump-kick,0.0,130.0,physical,fighting
ekans,glare,24.0,,status,normal
arbok,glare,27.0,,status,normal
meowth,dream-eater,0.0,100.0,special,psychic
abra,dream-eater,0.0,100.0,special,psychic
butterfree,dream-eater,0.0,100.0,special,psychic
clefairy,dream-eater,0.0,100.0,special,psychic
clefable,dream-eater,0.0,100.0,special,psychic
ninetales,dream-eater,0.0,100.0,special,psychic
jigglypuff,dream-eater,0.0,100.0,special,psychic
wigglytuff,dream-eater,0.0,100.0,special,psychic
venomoth,dream-eater,0.0,100.0,special,psychic
persian,dream-eater,0.0,100.0,special,psychic
kadabra,dream-eater,0.0,100.0,special,psychic
alakazam,dream-eater,0.0,100.0,special,psychic
slowpoke,dream-eater,0.0,100.0,special,psychic
gastly,dream-eater,35.0,100.0,special,psychic
drowzee,dream-eater,0.0,100.0,special,psychic
exeggcute,dream-eater,0.0,100.0,special,psychic
lickitung,dream-eater,0.0,100.0,special,psychic
lapras,dream-eater,0.0,100.0,special,psychic
porygon,dream-eater,0.0,100.0,special,psychic
mewtwo,dream-eater,0.0,100.0,special,psychic
slowbro,dream-eater,0.0,100.0,special,psychic
haunter,dream-eater,38.0,100.0,special,psychic
gengar,dream-eater,38.0,100.0,special,psychic
hypno,dream-eater,0.0,100.0,special,psychic
exeggutor,dream-eater,0.0,100.0,special,psychic
chansey,dream-eater,0.0,100.0,special,psychic
starmie,dream-eater,0.0,100.0,special,psychic
mr-mime,dream-eater,0.0,100.0,special,psychic
jynx,dream-eater,0.0,100.0,special,psychic
mew,dream-eater,0.0,100.0,special,psychic
grimer,poison-gas,30.0,,status,poison
gastly,poison-gas,7.0,,status,poison
drowzee,poison-gas,29.0,,status,poison
koffing,poison-gas,1.0,,status,poison
muk,poison-gas,1.0,,status,poison
haunter,poison-gas,7.0,,status,poison
gengar,poison-gas,7.0,,status,poison
hypno,poison-gas,33.0,,status,poison
weezing,poison-gas,1.0,,status,poison
exeggcute,barrage,1.0,15.0,physical,normal
exeggutor,barrage,1.0,15.0,physical,normal
ekans,leech-life,0.0,80.0,physical,bug
sandshrew,leech-life,0.0,80.0,physical,bug
zubat,leech-life,1.0,80.0,physical,bug
paras,leech-life,20.0,80.0,physical,bug
venonat,leech-life,27.0,80.0,physical,bug
bellsprout,leech-life,0.0,80.0,physical,bug
arbok,leech-life,0.0,80.0,physical,bug
sandslash,leech-life,0.0,80.0,physical,bug
golbat,leech-life,1.0,80.0,physical,bug
parasect,leech-life,1.0,80.0,physical,bug
venomoth,leech-life,1.0,80.0,physical,bug
weepinbell,leech-life,0.0,80.0,physical,bug
victreebel,leech-life,1.0,80.0,physical,bug
kabuto,leech-life,48.0,80.0,physical,bug
kabutops,leech-life,54.0,80.0,physical,bug
mew,leech-life,0.0,80.0,physical,bug
jynx,lovely-kiss,1.0,,status,normal
pidgey,sky-attack,0.0,140.0,physical,flying
spearow,sky-attack,0.0,140.0,physical,flying
pidgeotto,sky-attack,0.0,140.0,physical,flying
pidgeot,sky-attack,0.0,140.0,physical,flying
fearow,sky-attack,0.0,140.0,physical,flying
farfetchd,sky-attack,0.0,140.0,physical,flying
doduo,sky-attack,0.0,140.0,physical,flying
aerodactyl,sky-attack,0.0,140.0,physical,flying
articuno,sky-attack,0.0,140.0,physical,flying
zapdos,sky-attack,0.0,140.0,physical,flying
moltres,sky-attack,60.0,140.0,physical,flying
dodrio,sky-attack,0.0,140.0,physical,flying
mew,sky-attack,0.0,140.0,physical,flying
ditto,transform,1.0,,status,normal
mew,transform,10.0,,status,normal
squirtle,bubble,8.0,40.0,special,water
poliwag,bubble,1.0,40.0,special,water
tentacool,bubble,0.0,40.0,special,water
wartortle,bubble,1.0,40.0,special,water
blastoise,bubble,1.0,40.0,special,water
poliwhirl,bubble,1.0,40.0,special,water
poliwrath,bubble,1.0,40.0,special,water
krabby,bubble,1.0,40.0,special,water
horsea,bubble,1.0,40.0,special,water
kingler,bubble,1.0,40.0,special,water
seadra,bubble,1.0,40.0,special,water
kangaskhan,dizzy-punch,46.0,70.0,physical,normal
hitmonchan,dizzy-punch,25.0,70.0,physical,normal
paras,spore,27.0,,status,grass
parasect,spore,30.0,,status,grass
bulbasaur,flash,0.0,,status,normal
oddish,flash,0.0,,status,normal
paras,flash,0.0,,status,normal
venonat,flash,0.0,,status,normal
meowth,flash,0.0,,status,normal
psyduck,flash,0.0,,status,normal
abra,flash,0.0,,status,normal
bellsprout,flash,0.0,,status,normal
venusaur,flash,0.0,,status,normal
butterfree,flash,0.0,,status,normal
beedrill,flash,0.0,,status,normal
pikachu,flash,0.0,,status,normal
raichu,flash,0.0,,status,normal
clefairy,flash,0.0,,status,normal
clefable,flash,0.0,,status,normal
jigglypuff,flash,0.0,,status,normal
wigglytuff,flash,0.0,,status,normal
gloom,flash,0.0,,status,normal
vileplume,flash,0.0,,status,normal
parasect,flash,0.0,,status,normal
venomoth,flash,0.0,,status,normal
persian,flash,0.0,,status,normal
golduck,flash,0.0,,status,normal
kadabra,flash,0.0,,status,normal
alakazam,flash,0.0,,status,normal
weepinbell,flash,0.0,,status,normal
victreebel,flash,0.0,,status,normal
slowpoke,flash,0.0,,status,normal
magnemite,flash,0.0,,status,normal
drowzee,flash,0.0,,status,normal
voltorb,flash,0.0,,status,normal
exeggcute,flash,0.0,,status,normal
koffing,flash,0.0,,status,normal
tangela,flash,0.0,,status,normal
staryu,flash,0.0,,status,normal
porygon,flash,0.0,,status,normal
zapdos,flash,0.0,,status,normal
mewtwo,flash,0.0,,status,normal
slowbro,flash,0.0,,status,normal
magneton,flash,0.0,,status,normal
hypno,flash,0.0,,status,normal
electrode,flash,0.0,,status,normal
exeggutor,flash,0.0,,status,normal
weezing,flash,0.0,,status,normal
chansey,flash,0.0,,status,normal
starmie,flash,0.0,,status,normal
mr-mime,flash,0.0,,status,normal
jynx,flash,0.0,,status,normal
electabuzz,flash,0.0,,status,normal
jolteon,flash,0.0,,status,normal
mew,flash,0.0,,status,normal
ivysaur,flash,0.0,,status,normal
venonat,psywave,0.0,,special,psychic
poliwag,psywave,0.0,,special,psychic
abra,psywave,0.0,,special,psychic
butterfree,psywave,0.0,,special,psychic
clefairy,psywave,0.0,,special,psychic
clefable,psywave,0.0,,special,psychic
jigglypuff,psywave,0.0,,special,psychic
wigglytuff,psywave,0.0,,special,psychic
venomoth,psywave,0.0,,special,psychic
poliwhirl,psywave,0.0,,special,psychic
poliwrath,psywave,0.0,,special,psychic
kadabra,psywave,0.0,,special,psychic
alakazam,psywave,0.0,,special,psychic
slowpoke,psywave,0.0,,special,psychic
gastly,psywave,0.0,,special,psychic
drowzee,psywave,0.0,,special,psychic
exeggcute,psywave,0.0,,special,psychic
koffing,psywave,0.0,,special,psychic
staryu,psywave,0.0,,special,psychic
lapras,psywave,0.0,,special,psychic
porygon,psywave,0.0,,special,psychic
mewtwo,psywave,0.0,,special,psychic
slowbro,psywave,0.0,,special,psychic
haunter,psywave,0.0,,special,psychic
gengar,psywave,0.0,,special,psychic
hypno,psywave,0.0,,special,psychic
exeggutor,psywave,0.0,,special,psychic
chansey,psywave,0.0,,special,psychic
starmie,psywave,0.0,,special,psychic
mr-mime,psywave,0.0,,special,psychic
jynx,psywave,0.0,,special,psychic
electabuzz,psywave,0.0,,special,psychic
magmar,psywave,0.0,,special,psychic
snorlax,psywave,0.0,,special,psychic
mew,psywave,0.0,,special,psychic
poliwag,splash,0.0,,status,normal
clefairy,splash,1.0,,status,normal
clefable,splash,1.0,,status,normal
poliwhirl,splash,0.0,,status,normal
poliwrath,splash,0.0,,status,normal
horsea,splash,0.0,,status,normal
magikarp,splash,1.0,,status,normal
seadra,splash,0.0,,status,normal
gyarados,splash,1.0,,status,normal
tentacool,acid-armor,32.0,,status,poison
tentacruel,acid-armor,34.0,,status,poison
grimer,acid-armor,55.0,,status,poison
muk,acid-armor,60.0,,status,poison
vaporeon,acid-armor,42.0,,status,poison
krabby,crabhammer,35.0,100.0,physical,water
kingler,crabhammer,42.0,100.0,physical,water
geodude,explosion,36.0,250.0,physical,normal
graveler,explosion,43.0,250.0,physical,normal
magnemite,explosion,0.0,250.0,physical,normal
grimer,explosion,0.0,250.0,physical,normal
shellder,explosion,0.0,250.0,physical,normal
gastly,explosion,0.0,250.0,physical,normal
onix,explosion,0.0,250.0,physical,normal
voltorb,explosion,43.0,250.0,physical,normal
exeggcute,explosion,0.0,250.0,physical,normal
koffing,explosion,48.0,250.0,physical,normal
magneton,explosion,0.0,250.0,physical,normal
muk,explosion,0.0,250.0,physical,normal
cloyster,explosion,0.0,250.0,physical,normal
haunter,explosion,0.0,250.0,physical,normal
gengar,explosion,0.0,250.0,physical,normal
electrode,explosion,50.0,250.0,physical,normal
exeggutor,explosion,0.0,250.0,physical,normal
weezing,explosion,53.0,250.0,physical,normal
mew,explosion,0.0,250.0,physical,normal
golem,explosion,43.0,250.0,physical,normal
charmander,fury-swipes,18.0,18.0,physical,normal
rattata,fury-swipes,0.0,18.0,physical,normal
sandshrew,fury-swipes,38.0,18.0,physical,normal
nidoran-f,fury-swipes,36.0,18.0,physical,normal
paras,fury-swipes,15.0,18.0,physical,normal
diglett,fury-swipes,21.0,18.0,physical,normal
meowth,fury-swipes,33.0,18.0,physical,normal
psyduck,fury-swipes,43.0,18.0,physical,normal
mankey,fury-swipes,21.0,18.0,physical,normal
charmeleon,fury-swipes,20.0,18.0,physical,normal
charizard,fury-swipes,20.0,18.0,physical,normal
raticate,fury-swipes,1.0,18.0,physical,normal
sandslash,fury-swipes,47.0,18.0,physical,normal
nidorina,fury-swipes,41.0,18.0,physical,normal
nidoqueen,fury-swipes,1.0,18.0,physical,normal
parasect,fury-swipes,15.0,18.0,physical,normal
dugtrio,fury-swipes,21.0,18.0,physical,normal
persian,fury-swipes,37.0,18.0,physical,normal
golduck,fury-swipes,48.0,18.0,physical,normal
primeape,fury-swipes,1.0,18.0,physical,normal
cubone,bonemerang,43.0,50.0,physical,ground
marowak,bonemerang,48.0,50.0,physical,ground
bulbasaur,rest,0.0,,status,psychic
charmander,rest,0.0,,status,psychic
squirtle,rest,0.0,,status,psychic
pidgey,rest,0.0,,status,psychic
rattata,rest,0.0,,status,psychic
spearow,rest,0.0,,status,psychic
ekans,rest,0.0,,status,psychic
sandshrew,rest,0.0,,status,psychic
nidoran-f,rest,0.0,,status,psychic
nidoran-m,rest,0.0,,status,psychic
vulpix,rest,0.0,,status,psychic
zubat,rest,0.0,,status,psychic
oddish,rest,0.0,,status,psychic
paras,rest,0.0,,status,psychic
venonat,rest,0.0,,status,psychic
diglett,rest,0.0,,status,psychic
meowth,rest,0.0,,status,psychic
psyduck,rest,0.0,,status,psychic
mankey,rest,0.0,,status,psychic
growlithe,rest,0.0,,status,psychic
poliwag,rest,0.0,,status,psychic
abra,rest,0.0,,status,psychic
machop,rest,0.0,,status,psychic
bellsprout,rest,0.0,,status,psychic
tentacool,rest,0.0,,status,psychic
geodude,rest,0.0,,status,psychic
venusaur,rest,0.0,,status,psychic
charmeleon,rest,0.0,,status,psychic
charizard,rest,0.0,,status,psychic
wartortle,rest,0.0,,status,psychic
blastoise,rest,0.0,,status,psychic
butterfree,rest,0.0,,status,psychic
beedrill,rest,0.0,,status,psychic
pidgeotto,rest,0.0,,status,psychic
pidgeot,rest,0.0,,status,psychic
raticate,rest,0.0,,status,psychic
fearow,rest,0.0,,status,psychic
arbok,rest,0.0,,status,psychic
pikachu,rest,0.0,,status,psychic
raichu,rest,0.0,,status,psychic
sandslash,rest,0.0,,status,psychic
nidorina,rest,0.0,,status,psychic
nidoqueen,rest,0.0,,status,psychic
nidorino,rest,0.0,,status,psychic
nidoking,rest,0.0,,status,psychic
clefairy,rest,0.0,,status,psychic
clefable,rest,0.0,,status,psychic
ninetales,rest,0.0,,status,psychic
jigglypuff,rest,29.0,,status,psychic
wigglytuff,rest,0.0,,status,psychic
golbat,rest,0.0,,status,psychic
gloom,rest,0.0,,status,psychic
vileplume,rest,0.0,,status,psychic
parasect,rest,0.0,,status,psychic
venomoth,rest,0.0,,status,psychic
dugtrio,rest,0.0,,status,psychic
persian,rest,0.0,,status,psychic
golduck,rest,0.0,,status,psychic
primeape,rest,0.0,,status,psychic
arcanine,rest,0.0,,status,psychic
poliwhirl,rest,0.0,,status,psychic
poliwrath,rest,0.0,,status,psychic
kadabra,rest,0.0,,status,psychic
alakazam,rest,0.0,,status,psychic
machoke,rest,0.0,,status,psychic
machamp,rest,0.0,,status,psychic
weepinbell,rest,0.0,,status,psychic
victreebel,rest,0.0,,status,psychic
tentacruel,rest,0.0,,status,psychic
graveler,rest,0.0,,status,psychic
ponyta,rest,0.0,,status,psychic
slowpoke,rest,0.0,,status,psychic
magnemite,rest,0.0,,status,psychic
farfetchd,rest,0.0,,status,psychic
doduo,rest,0.0,,status,psychic
seel,rest,40.0,,status,psychic
grimer,rest,0.0,,status,psychic
shellder,rest,0.0,,status,psychic
gastly,rest,0.0,,status,psychic
onix,rest,0.0,,status,psychic
drowzee,rest,0.0,,status,psychic
krabby,rest,0.0,,status,psychic
voltorb,rest,0.0,,status,psychic
exeggcute,rest,0.0,,status,psychic
cubone,rest,0.0,,status,psychic
lickitung,rest,0.0,,status,psychic
koffing,rest,0.0,,status,psychic
rhyhorn,rest,0.0,,status,psychic
tangela,rest,0.0,,status,psychic
kangaskhan,rest,0.0,,status,psychic
horsea,rest,0.0,,status,psychic
goldeen,rest,0.0,,status,psychic
staryu,rest,0.0,,status,psychic
scyther,rest,0.0,,status,psychic
pinsir,rest,0.0,,status,psychic
tauros,rest,0.0,,status,psychic
lapras,rest,0.0,,status,psychic
eevee,rest,0.0,,status,psychic
porygon,rest,0.0,,status,psychic
omanyte,rest,0.0,,status,psychic
kabuto,rest,0.0,,status,psychic
aerodactyl,rest,0.0,,status,psychic
articuno,rest,0.0,,status,psychic
zapdos,rest,0.0,,status,psychic
moltres,rest,0.0,,status,psychic
dratini,rest,0.0,,status,psychic
mewtwo,rest,0.0,,status,psychic
rapidash,rest,0.0,,status,psychic
slowbro,rest,0.0,,status,psychic
magneton,rest,0.0,,status,psychic
dodrio,rest,0.0,,status,psychic
dewgong,rest,44.0,,status,psychic
muk,rest,0.0,,status,psychic
cloyster,rest,0.0,,status,psychic
haunter,rest,0.0,,status,psychic
gengar,rest,0.0,,status,psychic
hypno,rest,0.0,,status,psychic
kingler,rest,0.0,,status,psychic
electrode,rest,0.0,,status,psychic
exeggutor,rest,0.0,,status,psychic
marowak,rest,0.0,,status,psychic
hitmonlee,rest,0.0,,status,psychic
hitmonchan,rest,0.0,,status,psychic
weezing,rest,0.0,,status,psychic
rhydon,rest,0.0,,status,psychic
chansey,rest,0.0,,status,psychic
seadra,rest,0.0,,status,psychic
seaking,rest,0.0,,status,psychic
starmie,rest,0.0,,status,psychic
mr-mime,rest,0.0,,status,psychic
jynx,rest,0.0,,status,psychic
electabuzz,rest,0.0,,status,psychic
magmar,rest,0.0,,status,psychic
gyarados,rest,0.0,,status,psychic
vaporeon,rest,0.0,,status,psychic
jolteon,rest,0.0,,status,psychic
flareon,rest,0.0,,status,psychic
omastar,rest,0.0,,status,psychic
kabutops,rest,0.0,,status,psychic
snorlax,rest,1.0,,status,psychic
dragonair,rest,0.0,,status,psychic
dragonite,rest,0.0,,status,psychic
mew,rest,0.0,,status,psychic
ivysaur,rest,0.0,,status,psychic
golem,rest,0.0,,status,psychic
charmander,rock-slide,0.0,75.0,physical,rock
squirtle,rock-slide,0.0,75.0,physical,rock
ekans,rock-slide,0.0,75.0,physical,rock
sandshrew,rock-slide,0.0,75.0,physical,rock
diglett,rock-slide,0.0,75.0,physical,rock
mankey,rock-slide,0.0,75.0,physical,rock
machop,rock-slide,0.0,75.0,physical,rock
geodude,rock-slide,0.0,75.0,physical,rock
charmeleon,rock-slide,0.0,75.0,physical,rock
charizard,rock-slide,0.0,75.0,physical,rock
wartortle,rock-slide,0.0,75.0,physical,rock
blastoise,rock-slide,0.0,75.0,physical,rock
arbok,rock-slide,0.0,75.0,physical,rock
sandslash,rock-slide,0.0,75.0,physical,rock
nidoqueen,rock-slide,0.0,75.0,physical,rock
nidoking,rock-slide,0.0,75.0,physical,rock
dugtrio,rock-slide,0.0,75.0,physical,rock
primeape,rock-slide,0.0,75.0,physical,rock
poliwrath,rock-slide,0.0,75.0,physical,rock
machoke,rock-slide,0.0,75.0,physical,rock
machamp,rock-slide,0.0,75.0,physical,rock
graveler,rock-slide,0.0,75.0,physical,rock
grimer,rock-slide,0.0,75.0,physical,rock
onix,rock-slide,0.0,75.0,physical,rock
krabby,rock-slide,0.0,75.0,physical,rock
cubone,rock-slide,0.0,75.0,physical,rock
lickitung,rock-slide,0.0,75.0,physical,rock
rhyhorn,rock-slide,0.0,75.0,physical,rock
kangaskhan,rock-slide,0.0,75.0,physical,rock
pinsir,rock-slide,0.0,75.0,physical,rock
tauros,rock-slide,0.0,75.0,physical,rock
omanyte,rock-slide,0.0,75.0,physical,rock
kabuto,rock-slide,0.0,75.0,physical,rock
aerodactyl,rock-slide,0.0,75.0,physical,rock
mewtwo,rock-slide,0.0,75.0,physical,rock
muk,rock-slide,0.0,75.0,physical,rock
kingler,rock-slide,0.0,75.0,physical,rock
marowak,rock-slide,0.0,75.0,physical,rock
hitmonlee,rock-slide,0.0,75.0,physical,rock
hitmonchan,rock-slide,0.0,75.0,physical,rock
rhydon,rock-slide,0.0,75.0,physical,rock
chansey,rock-slide,0.0,75.0,physical,rock
omastar,rock-slide,0.0,75.0,physical,rock
kabutops,rock-slide,0.0,75.0,physical,rock
snorlax,rock-slide,0.0,75.0,physical,rock
dragonite,rock-slide,0.0,75.0,physical,rock
mew,rock-slide,0.0,75.0,physical,rock
golem,rock-slide,0.0,75.0,physical,rock
rattata,hyper-fang,14.0,80.0,physical,normal
raticate,hyper-fang,14.0,80.0,physical,normal
porygon,sharpen,1.0,,status,normal
porygon,conversion,1.0,,status,normal
spearow,tri-attack,0.0,80.0,special,normal
abra,tri-attack,0.0,80.0,special,normal
fearow,tri-attack,0.0,80.0,special,normal
clefairy,tri-attack,0.0,80.0,special,normal
